kit_id,brand,model_name,timestamp,region,generation,form_factor,capacity_gb,module_count,is_ecc,speed_mts,cas_latency,voltage,timing_string,die_manufacturer,die_type,true_latency_ns,bandwidth_per_dollar,latency_value_index,speed_premium_ratio,price_per_gb,price_usd,market_segment,recommended_usage,price_status,global_inventory_weeks,fab_utilization_rate,gpu_hbm_trend_gb
MPN-005438,SK Hynix,SK Hynix DDR5 8000MT/s,2025-04-04,Latin America,DDR5,DIMM,64,2,False,8000,32,1.25,32-34-34-68,SK Hynix,D-Die,8.0,37.8282,13534.88,3.7765,26.44,1691.86,Enterprise/AI,Content Creation,Shortage-Inflated,9.86,0.6885,144.7
MPN-005439,Silicon Power,Silicon Power DDR5 5200MT/s,2026-12-25,Asia-Pacific,DDR5,SODIMM,96,1,False,5200,42,1.3,42-44-44-88,SK Hynix,C-Die,16.1538,5.7472,116927.37,10.7714,75.4,7238.36,Enterprise/AI,AI / Data Science,Shortage-Inflated,2.06,0.9471,288.4
MPN-005440,Corsair,Corsair DDR5 5200MT/s,2026-06-07,Asia-Pacific,DDR5,LRDIMM,32,2,True,5200,34,1.4,34-36-36-72,Micron,B-Die,13.0769,22.3269,24365.21,8.318,58.23,1863.22,Enterprise/AI,Gaming (AAA),Shortage-Inflated,5.11,0.8646,242.55
MPN-005441,Samsung,Samsung DDR5 7600MT/s,2025-06-03,Greater China,DDR5,SODIMM,64,2,True,7600,36,1.1,36-38-38-76,Samsung,B-Die,9.4737,29.5537,19489.92,4.5921,32.14,2057.27,Enterprise/AI,Content Creation,Shortage-Inflated,8.86,0.7131,158.39
MPN-005442,TeamGroup,TeamGroup DDR4 2400MT/s,2024-04-17,Europe,DDR4,DIMM,128,2,False,2400,17,1.45,17-19-19-38,Samsung,E-Die,14.1667,24.7687,10981.6,1.8925,6.06,775.17,Enterprise/AI,AI / Data Science,Normal,14.61,0.5439,64.41
MPN-005443,Samsung,Samsung DDR5 5600MT/s,2025-06-15,North America,DDR5,SODIMM,32,4,False,5600,32,1.45,32-34-34-68,SK Hynix,C-Die,11.4286,77.8701,6575.05,2.5684,17.98,575.32,Consumer,Gaming (AAA),Shortage-Inflated,8.62,0.718,161.12
MPN-005444,ADATA,ADATA DDR5 8000MT/s,2024-01-16,EMEA,DDR5,DIMM,96,2,False,8000,30,1.1,30-32-32-64,Micron,E-Die,7.5,50.4963,9505.64,1.886,13.2,1267.42,Enterprise/AI,AI / Data Science,Normal,13.81,0.5062,43.42
MPN-005445,Patriot,Patriot DDR4 2400MT/s,2025-10-16,Europe,DDR4,SODIMM,128,2,False,2400,17,1.4,17-19-19-38,Samsung,E-Die,14.1667,7.5098,36219.5,6.2419,19.97,2556.67,Enterprise/AI,AI / Data Science,Shortage-Inflated,8.01,0.7685,189.18
MPN-005446,ADATA,ADATA DDR4 2133MT/s,2024-05-18,EMEA,DDR4,DIMM,8,2,False,2133,14,1.35,14-16-16-32,SK Hynix,D-Die,13.1271,634.6152,352.97,1.0503,3.36,26.89,Consumer,Basic Productivity,Normal,13.33,0.5567,71.48
MPN-005447,Kingston,Kingston DDR5 7600MT/s,2025-05-08,Asia-Pacific,DDR5,DIMM,512,2,False,7600,36,1.25,36-38-38-76,Micron,R-Die,9.4737,3.9016,147630.8,4.348,30.44,15583.25,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.41,0.7024,152.45
MPN-005448,Micron,Micron DDR4 3600MT/s,2026-12-12,Latin America,DDR4,LRDIMM,8,1,True,3600,17,1.4,17-19-19-38,Samsung,D-Die,9.4444,103.2446,2634.52,10.8965,34.87,278.95,Enterprise/AI,Basic Productivity,Shortage-Inflated,3.1,0.9418,285.44
MPN-005449,Samsung,Samsung DDR5 6800MT/s,2025-12-19,Asia-Pacific,DDR5,LRDIMM,128,4,True,6800,40,1.45,40-42-42-84,SK Hynix,A-Die,11.7647,8.5082,75221.62,7.136,49.95,6393.84,Enterprise/AI,AI / Data Science,Shortage-Inflated,8.1,0.7948,203.78
MPN-005450,Micron,Micron DDR5 5600MT/s,2024-11-23,EMEA,DDR5,SODIMM,64,4,False,5600,40,1.1,40-42-42-84,Micron,B-Die,14.2857,46.9113,13642.77,2.1317,14.92,954.99,Enterprise/AI,Content Creation,Normal,11.62,0.6343,114.59
MPN-005451,Lexar,Lexar DDR5 7600MT/s,2026-12-09,Greater China,DDR5,DIMM,512,2,False,7600,40,1.25,40-42-42-84,Samsung,B-Die,10.5263,1.6107,397331.44,10.5319,73.72,37746.49,Enterprise/AI,AI / Data Science,Shortage-Inflated,2.99,0.9406,284.75
MPN-005452,TeamGroup,TeamGroup DDR4 4400MT/s,2026-07-29,EMEA,DDR4,DIMM,64,2,False,4400,16,1.2,16-18-18-36,Samsung,M-Die,7.2727,17.687,14473.94,9.7176,31.1,1990.17,Enterprise/AI,Content Creation,Shortage-Inflated,4.63,0.8859,254.42
MPN-005453,ADATA,ADATA DDR5 6400MT/s,2025-10-22,Greater China,DDR5,DIMM,256,2,True,6400,32,1.25,32-34-34-68,Samsung,B-Die,10.0,4.7408,107999.31,6.0267,42.19,10799.93,Enterprise/AI,AI / Data Science,Shortage-Inflated,7.66,0.771,190.55
MPN-005454,Samsung,Samsung DDR5 8000MT/s,2024-09-12,Latin America,DDR5,DIMM,32,1,False,8000,38,1.45,38-40-40-80,Micron,B-Die,9.5,254.5213,2388.8,1.1226,7.86,251.45,Consumer,Gaming (AAA),Normal,12.27,0.6047,98.17
MPN-005455,Patriot,Patriot DDR5 5200MT/s,2025-10-20,Latin America,DDR5,SODIMM,48,2,False,5200,42,1.1,42-44-44-88,Samsung,B-Die,16.1538,35.7011,18822.96,3.4679,24.28,1165.23,Consumer,Content Creation,Listing-Error,7.86,0.7702,190.09
MPN-005456,Kingston,Kingston DDR5 8400MT/s,2025-07-15,Latin America,DDR5,SODIMM,512,2,True,8400,30,1.45,30-32-32-64,Micron,E-Die,7.1429,3.7878,126721.08,4.95,34.65,17740.95,Enterprise/AI,AI / Data Science,Shortage-Inflated,8.97,0.7303,167.97
MPN-005457,G.Skill,G.Skill DDR5 6800MT/s,2026-08-29,Europe,DDR5,SODIMM,512,2,True,6800,40,1.25,40-42-42-84,Micron,Z-Die,11.7647,1.5438,414563.31,9.832,68.82,35237.88,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.99,0.8987,261.49
MPN-005458,Corsair,Corsair DDR5 5600MT/s,2026-04-26,Greater China,DDR5,DIMM,64,2,True,5600,38,1.3,38-40-40-80,SK Hynix,A-Die,13.5714,11.8097,51483.11,8.4676,59.27,3793.49,Enterprise/AI,Content Creation,Shortage-Inflated,5.13,0.8474,232.97
MPN-005459,Crucial,Crucial DDR4 3000MT/s,2025-10-15,Europe,DDR4,DIMM,32,2,False,3000,16,1.2,16-18-18-36,Samsung,D-Die,10.6667,70.1247,3650.64,3.3423,10.7,342.25,Consumer,Gaming (AAA),Shortage-Inflated,7.54,0.7681,188.95
MPN-005460,Patriot,Patriot DDR5 5600MT/s,2026-01-13,Greater China,DDR5,DIMM,48,2,True,5600,28,1.25,28-30-30-60,SK Hynix,A-Die,10.0,34.2797,13068.97,3.8896,27.23,1306.9,Consumer,Content Creation,Shortage-Inflated,6.62,0.8051,209.48
MPN-005461,G.Skill,G.Skill DDR5 7600MT/s,2024-11-03,North America,DDR5,SODIMM,128,2,False,7600,42,1.25,42-44-44-88,SK Hynix,M-Die,11.0526,34.2736,19606.93,1.9799,13.86,1773.96,Enterprise/AI,AI / Data Science,Normal,12.0,0.626,110.03
MPN-005462,Mushkin,Mushkin DDR5 7600MT/s,2026-08-30,North America,DDR5,SODIMM,512,2,False,7600,42,1.35,42-44-44-88,SK Hynix,A-Die,11.0526,1.8438,364472.99,9.2009,64.41,32976.13,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.7,0.8991,261.72
MPN-005463,ADATA,ADATA DDR4 2400MT/s,2024-03-28,Greater China,DDR4,DIMM,64,1,False,2400,18,1.4,18-20-20-40,Micron,Z-Die,15.0,50.195,5737.62,1.8677,5.98,382.51,Enterprise/AI,Content Creation,Normal,13.94,0.5357,59.84
MPN-005464,Patriot,Patriot DDR5 5600MT/s,2024-02-28,Latin America,DDR5,DIMM,48,1,False,5600,42,1.45,42-44-44-88,SK Hynix,M-Die,15.0,127.8171,5257.51,1.0432,7.3,350.5,Consumer,Content Creation,Listing-Error,14.83,0.5238,53.23
MPN-005465,G.Skill,G.Skill DDR6 (Preview) 16000MT/s,2025-09-08,North America,DDR6 (Preview),DIMM,128,2,False,16000,64,1.2,64-66-66-132,Micron,E-Die,8.0,5.9265,172782.81,6.0262,168.73,21597.85,Enterprise/AI,AI / Data Science,Shortage-Inflated,8.0,0.7529,180.51
MPN-005466,Kingston,Kingston DDR4 2133MT/s,2024-05-04,Greater China,DDR4,SODIMM,16,2,False,2133,17,1.45,17-19-19-38,SK Hynix,C-Die,15.94,324.116,839.21,1.0283,3.29,52.65,Consumer,Gaming (AAA),Normal,13.07,0.5509,68.28
MPN-005467,SK Hynix,SK Hynix DDR5 5600MT/s,2026-09-19,Greater China,DDR5,DIMM,16,4,False,5600,40,1.45,40-42-42-84,Micron,R-Die,14.2857,76.4148,8375.34,5.2346,36.64,586.27,Consumer,Gaming (AAA),Shortage-Inflated,4.3,0.9073,266.28
MPN-005468,SK Hynix,SK Hynix DDR5 5200MT/s,2024-10-09,Greater China,DDR5,LRDIMM,48,1,True,5200,34,1.3,34-36-36-72,SK Hynix,A-Die,13.0769,58.6134,9281.16,2.1123,14.79,709.74,Enterprise/AI,Content Creation,Normal,11.67,0.6158,104.32
MPN-005469,Samsung,Samsung DDR5 5600MT/s,2024-12-12,Greater China,DDR5,DIMM,32,4,False,5600,36,1.4,36-38-38-76,Micron,B-Die,12.8571,172.4598,3339.91,1.1597,8.12,259.77,Consumer,Gaming (AAA),Normal,11.67,0.6421,118.92
MPN-005470,ADATA,ADATA DDR5 6000MT/s,2026-04-21,Latin America,DDR5,SODIMM,256,2,False,6000,32,1.25,32-34-34-68,SK Hynix,A-Die,10.6667,3.3344,153551.0,8.0332,56.23,14395.41,Enterprise/AI,AI / Data Science,Shortage-Inflated,5.21,0.8453,231.83
MPN-005471,Kingston,Kingston DDR5 7600MT/s,2026-07-30,Asia-Pacific,DDR5,LRDIMM,192,2,True,7600,40,1.35,40-42-42-84,Samsung,B-Die,10.5263,4.861,131659.91,9.3063,65.14,12507.69,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.13,0.8864,254.64
MPN-005472,SK Hynix,SK Hynix DDR5 6800MT/s,2024-02-13,EMEA,DDR5,DIMM,512,2,False,6800,36,1.35,36-38-38-76,Samsung,D-Die,10.5882,7.8798,73098.19,1.9263,13.48,6903.72,Enterprise/AI,AI / Data Science,Normal,14.94,0.5177,49.81
MPN-005473,Mushkin,Mushkin DDR5 6400MT/s,2025-01-19,Latin America,DDR5,SODIMM,48,2,False,6400,32,1.35,32-34-34-68,Samsung,D-Die,10.0,94.9516,5392.22,1.6048,11.23,539.22,Consumer,Content Creation,Normal,11.03,0.6577,127.59
MPN-005474,TeamGroup,TeamGroup DDR5 6800MT/s,2024-07-06,Latin America,DDR5,DIMM,16,1,True,6800,38,1.45,38-40-40-80,Samsung,M-Die,11.1765,438.7911,1385.63,1.1069,7.75,123.98,Consumer,Gaming (AAA),Normal,13.4,0.5768,82.66
MPN-005475,G.Skill,G.Skill DDR5 8000MT/s,2026-05-16,Latin America,DDR5,LRDIMM,16,1,True,8000,42,1.35,42-44-44-88,Micron,B-Die,10.5,66.1785,10154.36,8.6347,60.44,967.08,Enterprise/AI,Gaming (AAA),Shortage-Inflated,5.58,0.8556,237.54
MPN-005476,Corsair,Corsair DDR5 8400MT/s,2026-06-25,Greater China,DDR5,SODIMM,48,2,False,8400,36,1.25,36-38-38-76,Micron,B-Die,8.5714,42.1861,13653.78,4.7409,33.19,1592.94,Consumer,Content Creation,Shortage-Inflated,5.82,0.872,246.66
MPN-005477,Crucial,Crucial DDR5 7200MT/s,2024-06-26,Latin America,DDR5,SODIMM,192,1,False,7200,28,1.35,28-30-30-60,Micron,B-Die,7.7778,23.0797,19410.97,1.8569,13.0,2495.7,Enterprise/AI,AI / Data Science,Normal,13.25,0.5727,80.37
MPN-005478,Patriot,Patriot DDR5 4800MT/s,2026-11-25,Greater China,DDR5,DIMM,32,4,False,4800,30,1.35,30-32-32-64,Samsung,B-Die,12.5,29.3255,16367.98,5.8457,40.92,1309.44,Consumer,Gaming (AAA),Shortage-Inflated,3.32,0.9348,281.56
MPN-005479,Samsung,Samsung DDR5 7600MT/s,2026-10-06,EMEA,DDR5,SODIMM,256,2,True,7600,38,1.45,38-40-40-80,Samsung,M-Die,10.0,3.4796,174734.22,9.7508,68.26,17473.42,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.57,0.9143,270.16
MPN-005480,Samsung,Samsung DDR5 5200MT/s,2026-08-11,North America,DDR5,DIMM,96,2,False,5200,38,1.35,38-40-40-80,SK Hynix,A-Die,14.6154,6.8523,88728.93,9.0341,63.24,6070.93,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.8,0.8913,257.38
MPN-005481,Lexar,Lexar DDR5 5200MT/s,2025-10-31,Greater China,DDR5,DIMM,64,1,False,5200,42,1.35,42-44-44-88,Micron,B-Die,16.1538,15.0882,44538.15,6.1543,43.08,2757.12,Enterprise/AI,Content Creation,Shortage-Inflated,7.11,0.7747,192.6
MPN-005482,Silicon Power,Silicon Power DDR5 5200MT/s,2025-12-09,Latin America,DDR5,SODIMM,64,2,False,5200,28,1.45,28-30-30-60,Micron,E-Die,10.7692,13.6205,32891.69,6.8175,47.72,3054.23,Enterprise/AI,Content Creation,Shortage-Inflated,6.6,0.7907,201.5
MPN-005483,ADATA,ADATA DDR4 4400MT/s,2024-12-25,Europe,DDR4,DIMM,32,8,False,4400,16,1.45,16-18-18-36,SK Hynix,C-Die,7.2727,304.8139,839.86,1.1277,3.61,115.48,Consumer,Gaming (AAA),Normal,11.35,0.6474,121.89
MPN-005484,Micron,Micron DDR5 6400MT/s,2024-08-07,Europe,DDR5,DIMM,16,2,False,6400,32,1.45,32-34-34-68,Samsung,D-Die,10.0,408.7931,1252.47,1.1183,7.83,125.25,Consumer,Gaming (AAA),Normal,11.79,0.5899,89.95
MPN-005485,Pny,Pny DDR5 8000MT/s,2026-02-09,EMEA,DDR5,SODIMM,512,2,True,8000,36,1.4,36-38-38-76,SK Hynix,D-Die,9.0,2.3552,244568.28,7.5821,53.07,27174.25,Enterprise/AI,AI / Data Science,Shortage-Inflated,7.19,0.8161,215.64
MPN-005486,Mushkin,Mushkin DDR4 2400MT/s,2026-03-18,Greater China,DDR4,DIMM,16,2,False,2400,22,1.2,22-24-24-48,Micron,E-Die,18.3333,86.0548,4090.42,4.3577,13.94,223.11,Consumer,Gaming (AAA),Shortage-Inflated,5.65,0.8313,224.08
MPN-005487,Patriot,Patriot DDR4 3600MT/s,2024-04-10,Greater China,DDR4,DIMM,128,4,False,3600,16,1.45,16-18-18-36,Samsung,D-Die,8.8889,37.3836,6847.92,1.8808,6.02,770.39,Enterprise/AI,AI / Data Science,Listing-Error,14.51,0.5411,62.81
MPN-005488,Crucial,Crucial DDR5 8000MT/s,2026-04-13,Asia-Pacific,DDR5,SODIMM,96,2,False,8000,30,1.4,30-32-32-64,Samsung,C-Die,7.5,11.8388,40544.59,8.0446,56.31,5405.95,Enterprise/AI,AI / Data Science,Shortage-Inflated,6.23,0.842,230.01
MPN-005489,TeamGroup,TeamGroup DDR5 8400MT/s,2024-09-09,North America,DDR5,DIMM,48,2,False,8400,30,1.45,30-32-32-64,SK Hynix,A-Die,7.1429,187.9866,2553.37,1.0639,7.45,357.47,Consumer,Content Creation,Normal,12.39,0.6035,97.48
MPN-005490,Pny,Pny DDR5 8000MT/s,2025-11-09,North America,DDR5,DIMM,192,2,True,8000,28,1.25,28-30-30-60,Micron,Z-Die,7.0,7.4657,60007.46,6.3783,44.65,8572.49,Enterprise/AI,AI / Data Science,Shortage-Inflated,7.95,0.7784,194.65
MPN-005491,ADATA,ADATA DDR5 5600MT/s,2026-12-16,Europe,DDR5,DIMM,512,2,False,5600,32,1.25,32-34-34-68,Samsung,M-Die,11.4286,1.232,415595.24,10.1464,71.02,36364.58,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.64,0.9434,286.35
MPN-005492,Micron,Micron DDR5 8000MT/s,2024-11-11,Latin America,DDR5,DIMM,64,2,False,8000,38,1.25,38-40-40-80,Samsung,B-Die,9.5,70.9787,8565.95,2.0127,14.09,901.68,Enterprise/AI,Content Creation,Normal,11.94,0.6293,111.85
MPN-005493,Lexar,Lexar DDR5 5200MT/s,2025-04-07,Europe,DDR5,DIMM,64,2,True,5200,40,1.35,40-42-42-84,Micron,B-Die,15.3846,24.4953,26127.42,3.7908,26.54,1698.28,Enterprise/AI,Content Creation,Shortage-Inflated,9.76,0.6897,145.38
MPN-005494,Lexar,Lexar DDR5 8000MT/s,2025-10-10,Latin America,DDR5,SODIMM,16,8,False,8000,28,1.1,28-30-30-60,SK Hynix,M-Die,7.0,158.9468,2818.55,3.5951,25.17,402.65,Consumer,Gaming (AAA),Shortage-Inflated,7.96,0.7661,187.81
MPN-005495,Silicon Power,Silicon Power DDR5 5600MT/s,2024-11-24,Greater China,DDR5,DIMM,16,1,True,5600,42,1.45,42-44-44-88,SK Hynix,A-Die,15.0,364.0634,1845.83,1.0987,7.69,123.06,Consumer,Gaming (AAA),Normal,11.16,0.6347,114.82
MPN-005496,Pny,Pny DDR5 6000MT/s,2024-05-07,Latin America,DDR5,DIMM,256,2,False,6000,28,1.25,28-30-30-60,Samsung,E-Die,9.3333,14.7264,30421.56,1.8189,12.73,3259.45,Enterprise/AI,AI / Data Science,Normal,14.11,0.5521,68.97
MPN-005497,Silicon Power,Silicon Power DDR4 3200MT/s,2026-08-15,North America,DDR4,SODIMM,128,2,False,3200,17,1.45,17-19-19-38,Micron,B-Die,10.625,6.4459,42197.23,9.6961,31.03,3971.5,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.73,0.8929,258.29
MPN-005498,SK Hynix,SK Hynix DDR5 8400MT/s,2024-11-24,Asia-Pacific,DDR5,DIMM,128,2,False,8400,42,1.4,42-44-44-88,Micron,R-Die,10.0,37.4129,17961.72,2.0047,14.03,1796.17,Enterprise/AI,AI / Data Science,Normal,11.41,0.6347,114.82
MPN-005499,TeamGroup,TeamGroup DDR5 5200MT/s,2025-08-19,Asia-Pacific,DDR5,DIMM,192,2,False,5200,30,1.35,30-32-32-64,Samsung,D-Die,11.5385,5.3473,89764.5,5.7884,40.52,7779.59,Enterprise/AI,AI / Data Science,Shortage-Inflated,8.55,0.7447,175.95
MPN-005500,Patriot,Patriot DDR5 5200MT/s,2025-06-28,Europe,DDR5,DIMM,96,2,False,5200,28,1.25,28-30-30-60,Samsung,D-Die,10.7692,12.6374,35450.38,4.8985,34.29,3291.82,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.18,0.7234,164.09
MPN-005501,Micron,Micron DDR4 2133MT/s,2026-09-13,Greater China,DDR4,DIMM,32,1,False,2133,20,1.2,20-22-22-44,SK Hynix,D-Die,18.7529,31.8735,10039.67,5.2282,16.73,535.37,Consumer,Gaming (AAA),Shortage-Inflated,4.63,0.9048,264.91
MPN-005502,Lexar,Lexar DDR5 7200MT/s,2026-11-12,Asia-Pacific,DDR5,DIMM,256,4,False,7200,38,1.4,38-40-40-80,SK Hynix,A-Die,10.5556,3.0854,197056.41,10.4177,72.92,18668.5,Enterprise/AI,AI / Data Science,Shortage-Inflated,2.68,0.9295,278.59
MPN-005503,Kingston,Kingston DDR4 4000MT/s,2025-06-11,EMEA,DDR4,DIMM,64,2,False,4000,17,1.2,17-19-19-38,Samsung,B-Die,8.5,34.3945,7908.23,4.5429,14.54,930.38,Enterprise/AI,Content Creation,Shortage-Inflated,9.52,0.7164,160.21
MPN-005504,ADATA,ADATA DDR5 6400MT/s,2024-12-28,North America,DDR5,DIMM,256,1,False,6400,36,1.25,36-38-38-76,Samsung,D-Die,11.25,14.2831,40327.36,2.0004,14.0,3584.65,Enterprise/AI,AI / Data Science,Normal,10.97,0.6486,122.57
MPN-005505,Mushkin,Mushkin DDR4 3600MT/s,2024-06-18,North America,DDR4,SODIMM,8,2,False,3600,18,1.4,18-20-20-40,Samsung,E-Die,10.0,1002.6911,287.23,1.122,3.59,28.72,Consumer,Basic Productivity,Normal,12.28,0.5694,78.55
MPN-005506,ADATA,ADATA DDR5 7600MT/s,2024-01-01,Asia-Pacific,DDR5,SODIMM,512,2,False,7600,42,1.4,42-44-44-88,SK Hynix,D-Die,11.0526,9.1261,73635.04,1.8589,13.01,6662.22,Enterprise/AI,AI / Data Science,Normal,14.71,0.5,40.0
MPN-005507,Samsung,Samsung DDR5 6800MT/s,2024-10-31,Latin America,DDR5,DIMM,16,1,False,6800,42,1.1,42-44-44-88,Samsung,D-Die,12.3529,429.6493,1564.07,1.1305,7.91,126.61,Consumer,Gaming (AAA),Normal,12.37,0.6248,109.34
MPN-005508,G.Skill,G.Skill DDR5 4800MT/s,2024-08-01,North America,DDR5,DIMM,96,1,True,4800,30,1.45,30-32-32-64,Samsung,C-Die,12.5,29.6028,16214.69,1.9303,13.51,1297.18,Enterprise/AI,AI / Data Science,Normal,12.18,0.5875,88.59
MPN-005509,G.Skill,G.Skill DDR5 8400MT/s,2024-03-16,Europe,DDR5,LRDIMM,48,1,True,8400,34,1.35,34-36-36-72,Samsung,D-Die,8.0952,110.1477,4938.82,1.8157,12.71,610.09,Enterprise/AI,Content Creation,Normal,14.76,0.5308,57.11
MPN-005510,Lexar,Lexar DDR4 2400MT/s,2026-02-07,Asia-Pacific,DDR4,DIMM,128,4,False,2400,15,1.2,15-17-17-34,Samsung,C-Die,12.5,5.9639,40241.88,7.8597,25.15,3219.35,Enterprise/AI,AI / Data Science,Shortage-Inflated,6.39,0.8153,215.18
MPN-005511,Corsair,Corsair DDR4 2400MT/s,2024-06-06,EMEA,DDR4,DIMM,16,2,False,2400,15,1.45,15-17-17-34,Samsung,E-Die,12.5,362.5264,662.02,1.0344,3.31,52.96,Consumer,Gaming (AAA),Normal,13.11,0.5645,75.81
MPN-005512,TeamGroup,TeamGroup DDR4 4000MT/s,2026-05-24,Asia-Pacific,DDR4,DIMM,8,4,False,4000,17,1.2,17-19-19-38,SK Hynix,D-Die,8.5,274.8442,989.65,4.548,14.55,116.43,Consumer,Basic Productivity,Shortage-Inflated,5.02,0.8589,239.36
MPN-005513,SK Hynix,SK Hynix DDR5 5600MT/s,2026-01-04,Asia-Pacific,DDR5,SODIMM,64,2,False,5600,34,1.35,34-36-36-72,SK Hynix,D-Die,12.1429,14.35,37909.47,6.9687,48.78,3121.96,Enterprise/AI,Content Creation,Shortage-Inflated,7.57,0.8014,207.43
MPN-005514,Mushkin,Mushkin DDR5 6000MT/s,2026-09-17,Greater China,DDR5,DIMM,96,2,False,6000,32,1.4,32-34-34-68,Samsung,E-Die,10.6667,7.6955,66532.03,9.2818,64.97,6237.38,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.57,0.9065,265.82
MPN-005515,SK Hynix,SK Hynix DDR5 6400MT/s,2025-07-01,Latin America,DDR5,SODIMM,16,1,False,6400,40,1.4,40-42-42-84,Micron,R-Die,12.5,168.4876,3798.5,2.7132,18.99,303.88,Consumer,Gaming (AAA),Shortage-Inflated,8.29,0.7246,164.77
MPN-005516,G.Skill,G.Skill DDR6 (Preview) 12800MT/s,2024-06-24,EMEA,DDR6 (Preview),DIMM,64,4,False,12800,84,1.0,84-86-86-172,Micron,B-Die,13.125,30.1189,44623.1,1.8972,53.12,3399.86,Enterprise/AI,Content Creation,Normal,12.92,0.5719,79.92
MPN-005517,Kingston,Kingston DDR5 8000MT/s,2025-11-22,Latin America,DDR5,DIMM,16,1,False,8000,38,1.35,38-40-40-80,Samsung,M-Die,9.5,160.2451,3794.19,3.566,24.96,399.39,Consumer,Gaming (AAA),Shortage-Inflated,8.06,0.7837,197.62
MPN-005518,Crucial,Crucial DDR4 3200MT/s,2024-12-24,Asia-Pacific,DDR4,LRDIMM,128,4,True,3200,20,1.2,20-22-22-44,Micron,R-Die,12.5,30.4119,10522.2,2.0551,6.58,841.78,Enterprise/AI,AI / Data Science,Normal,10.18,0.647,121.66
MPN-005519,Samsung,Samsung DDR5 8000MT/s,2025-02-01,North America,DDR5,DIMM,192,2,False,8000,42,1.3,42-44-44-88,SK Hynix,D-Die,10.5,15.6953,42815.33,3.034,21.24,4077.65,Enterprise/AI,AI / Data Science,Shortage-Inflated,10.61,0.663,130.56
MPN-005520,Pny,Pny DDR5 5200MT/s,2026-09-01,Europe,DDR5,DIMM,32,4,False,5200,34,1.45,34-36-36-72,SK Hynix,C-Die,13.0769,33.825,16082.76,5.4904,38.43,1229.86,Consumer,Gaming (AAA),Shortage-Inflated,3.98,0.8999,262.17
MPN-005521,Samsung,Samsung DDR5 6000MT/s,2024-01-18,Greater China,DDR5,DIMM,256,2,True,6000,40,1.3,40-42-42-84,Micron,R-Die,13.3333,14.754,43378.11,1.8155,12.71,3253.36,Enterprise/AI,AI / Data Science,Normal,14.4,0.507,43.88
MPN-005522,Crucial,Crucial DDR5 5200MT/s,2026-10-14,North America,DDR5,SODIMM,96,8,False,5200,32,1.45,32-34-34-68,Samsung,C-Die,12.3077,5.9447,86127.51,10.4135,72.89,6997.86,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.55,0.9176,271.98
MPN-005523,Crucial,Crucial DDR5 7200MT/s,2026-12-31,EMEA,DDR5,DIMM,48,4,True,7200,28,1.1,28-30-30-60,Samsung,B-Die,7.7778,29.1486,15369.52,5.8812,41.17,1976.08,Consumer,Content Creation,Shortage-Inflated,3.51,0.9496,289.77
MPN-005524,SK Hynix,SK Hynix DDR4 4400MT/s,2026-05-08,Europe,DDR4,DIMM,16,4,False,4400,22,1.2,22-24-24-48,Micron,R-Die,10.0,148.8314,2365.09,4.6193,14.78,236.51,Consumer,Gaming (AAA),Shortage-Inflated,5.18,0.8523,235.71
MPN-005525,Patriot,Patriot DDR5 7200MT/s,2026-09-15,Europe,DDR5,DIMM,256,1,False,7200,38,1.35,38-40-40-80,Micron,R-Die,10.5556,3.3646,180705.55,9.5533,66.87,17119.47,Enterprise/AI,AI / Data Science,Shortage-Inflated,5.42,0.9057,265.36
MPN-005526,Corsair,Corsair DDR5 7600MT/s,2026-10-28,Latin America,DDR5,DIMM,128,8,False,7600,38,1.4,38-40-40-80,SK Hynix,A-Die,10.0,6.4325,94520.07,10.5491,73.84,9452.01,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.46,0.9233,275.17
MPN-005527,Mushkin,Mushkin DDR5 6000MT/s,2025-04-07,Latin America,DDR5,SODIMM,16,2,False,6000,36,1.1,36-38-38-76,Micron,Z-Die,12.0,191.6523,3005.44,2.2362,15.65,250.45,Consumer,Gaming (AAA),Normal,9.43,0.6897,145.38
MPN-005528,Samsung,Samsung DDR6 (Preview) 16000MT/s,2024-09-26,Latin America,DDR6 (Preview),DIMM,64,2,False,16000,72,1.0,72-74-74-148,SK Hynix,D-Die,9.0,36.5734,31498.31,1.953,54.68,3499.81,Enterprise/AI,Content Creation,Normal,11.45,0.6104,101.36
MPN-005529,Crucial,Crucial DDR5 7200MT/s,2025-06-03,EMEA,DDR5,DIMM,512,4,True,7200,38,1.3,38-40-40-80,SK Hynix,C-Die,10.5556,3.6716,165596.52,4.3773,30.64,15688.09,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.5,0.7131,158.39
